Date,Month,Day,Year,Patron,University,Program
10/19/14,10,19,2014,Staff,University of Maryland at College Park (UMCP),Political Science
10/19/14,10,19,2014,Undergrad,University of Maryland at College Park (UMCP),Biological Sciences
10/19/14,10,19,2014,Student's Family,Other,Other
10/19/14,10,19,2014,Undergrad,University of Maryland at College Park (UMCP),Business
10/19/14,10,19,2014,Undergrad,University of Maryland at College Park (UMCP),Business
10/19/14,10,19,2014,Grad,University of Baltimore (UB),Social Work
10/19/14,10,19,2014,Undergrad,"University of Maryland, University College (UMUC)",Business
10/19/14,10,19,2014,Undergrad,University of Maryland at College Park (UMCP),Engineering
10/19/14,10,19,2014,Undergrad,University of Maryland at College Park (UMCP),Business
10/19/14,10,19,2014,Grad,Other,Other
10/19/14,10,19,2014,Undergrad,University of Maryland at College Park (UMCP),Other
10/19/14,10,19,2014,Undergrad,University of Maryland at College Park (UMCP),Social Work
10/19/14,10,19,2014,Student's Family,Other,Other
10/19/14,10,19,2014,Undergrad,University of Maryland at College Park (UMCP),Biological Sciences
10/19/14,10,19,2014,Grad,University of Maryland at College Park (UMCP),Biological Sciences
10/19/14,10,19,2014,Undergrad,University of Maryland at College Park (UMCP),Business
10/19/14,10,19,2014,Undergrad,University of Maryland at College Park (UMCP),Business
10/19/14,10,19,2014,Undergrad,University of Maryland at College Park (UMCP),Public Health Science
10/19/14,10,19,2014,Undergrad,University of Maryland at College Park (UMCP),Computer & Information Science
10/19/14,10,19,2014,Undergrad,University of Maryland at Baltimore (UMB),Nursing
10/19/14,10,19,2014,Student's Family,Other,Other
10/19/14,10,19,2014,Undergrad,University of Maryland at Baltimore County (UMBC),Psychology
10/19/14,10,19,2014,Undergrad,University of Maryland at Baltimore County (UMBC),Biological Sciences
10/19/14,10,19,2014,Undergrad,University of Maryland at Baltimore (UMB),Nursing
10/16/14,10,16,2014,Undergrad,University of Maryland at College Park (UMCP),Biological Sciences
10/16/14,10,16,2014,Undergrad,"University of Maryland, University College (UMUC)",Business
10/16/14,10,16,2014,Undergrad,Salisbury University,Respiratory Therapy
10/16/14,10,16,2014,Undergrad,"University of Maryland, University College (UMUC)",Other
10/16/14,10,16,2014,Undergrad,Other,Other
10/16/14,10,16,2014,Grad,"University of Maryland, University College (UMUC)",Computer & Information Science
10/16/14,10,16,2014,Undergrad,University of Maryland at College Park (UMCP),Other
10/16/14,10,16,2014,Undergrad,University of Maryland at Baltimore County (UMBC),Biological Sciences
10/16/14,10,16,2014,Undergrad,University of Maryland at Baltimore (UMB),Nursing
10/16/14,10,16,2014,Undergrad,University of Maryland at College Park (UMCP),Biological Sciences
10/16/14,10,16,2014,Undergrad,University of Maryland at Baltimore (UMB),Nursing
10/16/14,10,16,2014,Undergrad,University of Maryland at College Park (UMCP),Public Health Science
10/16/14,10,16,2014,Grad,University of Maryland at Baltimore (UMB),Pharmacy
10/16/14,10,16,2014,Undergrad,University of Maryland at College Park (UMCP),Public Health Science
10/16/14,10,16,2014,Undergrad,University of Maryland at College Park (UMCP),Communication
10/16/14,10,16,2014,Undergrad,University of Maryland at Baltimore (UMB),Public Health Science
10/16/14,10,16,2014,Undergrad,University of Maryland at College Park (UMCP),Business
10/16/14,10,16,2014,Undergrad,University of Maryland at Baltimore County (UMBC),Social Work
10/16/14,10,16,2014,Undergrad,University of Maryland at College Park (UMCP),Communication
10/16/14,10,16,2014,Undergrad,Towson University,Education
10/16/14,10,16,2014,Undergrad,University of Maryland at Baltimore (UMB),Nursing
10/16/14,10,16,2014,Undergrad,University of Maryland at Baltimore (UMB),Nursing
10/16/14,10,16,2014,Undergrad,University of Maryland at College Park (UMCP),Business
10/16/14,10,16,2014,Undergrad,University of Maryland at Baltimore (UMB),Nursing
10/16/14,10,16,2014,Undergrad,University of Maryland at Baltimore (UMB),Nursing
10/16/14,10,16,2014,Undergrad,University of Maryland at College Park (UMCP),Other
10/16/14,10,16,2014,Undergrad,Bowie State University,Nursing
10/16/14,10,16,2014,Undergrad,University of Maryland at College Park (UMCP),Other
10/16/14,10,16,2014,Undergrad,University of Maryland at College Park (UMCP),Management of Aging Services
10/16/14,10,16,2014,Undergrad,University of Maryland at College Park (UMCP),Business
10/16/14,10,16,2014,Undergrad,Other,Nursing
10/16/14,10,16,2014,Grad,University of Maryland at Baltimore (UMB),Pharmacy
10/16/14,10,16,2014,Grad,University of Maryland at Baltimore (UMB),Pharmacy
10/16/14,10,16,2014,Grad,"University of Maryland, University College (UMUC)",Health Care Administration
10/15/14,10,15,2014,Undergrad,University of Maryland at College Park (UMCP),Biotechnology
10/15/14,10,15,2014,Undergrad,University of Maryland at College Park (UMCP),Criminology & Criminal Justice
10/15/14,10,15,2014,Undergrad,University of Maryland at College Park (UMCP),Business
10/15/14,10,15,2014,Grad,"University of Maryland, University College (UMUC)",Computer & Information Science
10/15/14,10,15,2014,Undergrad,University of Maryland at Baltimore County (UMBC),Political Science
10/15/14,10,15,2014,Undergrad,University of Maryland at Baltimore County (UMBC),Political Science
10/15/14,10,15,2014,Undergrad,University of Maryland at Baltimore County (UMBC),Political Science
10/15/14,10,15,2014,Student's Family,"University of Maryland, University College (UMUC)",Other
10/15/14,10,15,2014,Grad,University of Maryland at Baltimore (UMB),Pharmacy
10/15/14,10,15,2014,Undergrad,University of Maryland at College Park (UMCP),Biological Sciences
10/15/14,10,15,2014,Undergrad,University of Maryland at Baltimore County (UMBC),Social Work
10/15/14,10,15,2014,Undergrad,University of Maryland at Baltimore County (UMBC),Political Science
10/15/14,10,15,2014,Undergrad,"University of Maryland, University College (UMUC)",Business
10/15/14,10,15,2014,Grad,University of Maryland at Baltimore County (UMBC),Computer & Information Science
10/15/14,10,15,2014,Grad,University of Baltimore (UB),Pharmacy
10/15/14,10,15,2014,Grad,University of Maryland at Baltimore (UMB),Pharmacy
10/15/14,10,15,2014,Undergrad,University of Maryland at Baltimore (UMB),Nursing
10/15/14,10,15,2014,Undergrad,University of Maryland at Baltimore (UMB),Nursing
10/15/14,10,15,2014,Undergrad,"University of Maryland, University College (UMUC)",Political Science
10/15/14,10,15,2014,Faculty,"University of Maryland, University College (UMUC)",Business
10/15/14,10,15,2014,Undergrad,University of Maryland at College Park (UMCP),Criminology & Criminal Justice
10/15/14,10,15,2014,Undergrad,University of Maryland at College Park (UMCP),Public Health Science
10/15/14,10,15,2014,Undergrad,University of Maryland at Baltimore (UMB),Nursing
10/15/14,10,15,2014,Undergrad,University of Maryland at College Park (UMCP),Psychology
10/15/14,10,15,2014,Undergrad,University of Maryland at College Park (UMCP),Social Sciences
10/15/14,10,15,2014,Undergrad,University of Maryland at College Park (UMCP),Business
10/15/14,10,15,2014,Undergrad,University of Maryland at Baltimore (UMB),Nursing
10/15/14,10,15,2014,Undergrad,University of Maryland at College Park (UMCP),Engineering
10/15/14,10,15,2014,Undergrad,University of Maryland at College Park (UMCP),Public Health Science
10/15/14,10,15,2014,Undergrad,University of Maryland at College Park (UMCP),Business
10/15/14,10,15,2014,Undergrad,University of Maryland at College Park (UMCP),Computer & Information Science
10/15/14,10,15,2014,Undergrad,University of Maryland at College Park (UMCP),Computer & Information Science
10/15/14,10,15,2014,Grad,"University of Maryland, University College (UMUC)",Health Care Administration
10/15/14,10,15,2014,Undergrad,University of Maryland at College Park (UMCP),Business
10/15/14,10,15,2014,Undergrad,University of Maryland at Baltimore County (UMBC),Computer & Information Science
10/15/14,10,15,2014,Undergrad,University of Maryland at College Park (UMCP),Public Health Science
10/14/14,10,14,2014,Undergrad,University of Maryland at College Park (UMCP),Criminology & Criminal Justice
10/14/14,10,14,2014,Undergrad,University of Maryland at College Park (UMCP),Business
10/14/14,10,14,2014,Grad,University of Maryland at College Park (UMCP),Business
10/14/14,10,14,2014,Grad,University of Maryland at College Park (UMCP),Business
10/14/14,10,14,2014,Grad,University of Maryland at College Park (UMCP),Business
10/14/14,10,14,2014,Grad,University of Maryland at College Park (UMCP),Other
10/14/14,10,14,2014,Undergrad,University of Maryland at Baltimore (UMB),Nursing
10/14/14,10,14,2014,Grad,Towson University,Education
10/14/14,10,14,2014,Undergrad,Towson University,Education
10/14/14,10,14,2014,Undergrad,University of Maryland at College Park (UMCP),Business
10/14/14,10,14,2014,Undergrad,University of Maryland at Baltimore County (UMBC),Political Science
10/14/14,10,14,2014,Grad,"University of Maryland, University College (UMUC)",Health Care Administration
10/14/14,10,14,2014,Undergrad,University of Maryland at College Park (UMCP),Business
10/14/14,10,14,2014,Undergrad,University of Maryland at College Park (UMCP),Business
10/14/14,10,14,2014,Undergrad,University of Maryland at College Park (UMCP),Business
10/14/14,10,14,2014,Undergrad,University of Maryland at College Park (UMCP),Communication
10/14/14,10,14,2014,Undergrad,University of Maryland at College Park (UMCP),Communication
10/14/14,10,14,2014,Undergrad,University of Maryland at College Park (UMCP),Biological Sciences
10/14/14,10,14,2014,Undergrad,University of Maryland at College Park (UMCP),Biological Sciences
10/14/14,10,14,2014,Undergrad,University of Maryland at College Park (UMCP),Biological Sciences
10/14/14,10,14,2014,Undergrad,University of Maryland at College Park (UMCP),Business
10/14/14,10,14,2014,Undergrad,University of Maryland at College Park (UMCP),Communication
10/14/14,10,14,2014,Undergrad,University of Maryland at College Park (UMCP),Social Sciences
10/14/14,10,14,2014,Undergrad,University of Maryland at College Park (UMCP),Other
10/14/14,10,14,2014,Grad,University of Maryland at College Park (UMCP),Education
10/14/14,10,14,2014,Undergrad,University of Maryland at College Park (UMCP),Business
10/14/14,10,14,2014,Undergrad,University of Maryland at College Park (UMCP),Business
10/14/14,10,14,2014,Undergrad,"University of Maryland, University College (UMUC)",Political Science
10/14/14,10,14,2014,Undergrad,University of Maryland at Baltimore County (UMBC),Political Science
10/14/14,10,14,2014,Undergrad,University of Baltimore (UB),Computer & Information Science
10/14/14,10,14,2014,Undergrad,University of Maryland at Baltimore (UMB),Nursing
10/14/14,10,14,2014,Undergrad,University of Maryland at Baltimore County (UMBC),Biological Sciences
10/14/14,10,14,2014,Grad,University of Maryland at College Park (UMCP),Business
10/14/14,10,14,2014,Undergrad,University of Maryland at College Park (UMCP),Biological Sciences
10/14/14,10,14,2014,Undergrad,University of Maryland at College Park (UMCP),Engineering
10/14/14,10,14,2014,Undergrad,University of Maryland at College Park (UMCP),Criminology & Criminal Justice
10/14/14,10,14,2014,Undergrad,University of Maryland at College Park (UMCP),Communication
10/14/14,10,14,2014,Student's Family,Other,Other
10/14/14,10,14,2014,Grad,University of Maryland at College Park (UMCP),Business
10/14/14,10,14,2014,Undergrad,Salisbury University,Communication
10/14/14,10,14,2014,Undergrad,University of Maryland at Baltimore County (UMBC),Biological Sciences
10/14/14,10,14,2014,Grad,University of Maryland at College Park (UMCP),Business
10/14/14,10,14,2014,Undergrad,University of Maryland at College Park (UMCP),Business
10/14/14,10,14,2014,Undergrad,University of Maryland at College Park (UMCP),Biological Sciences
10/14/14,10,14,2014,Undergrad,"University of Maryland, University College (UMUC)",Business
10/14/14,10,14,2014,Grad,University of Maryland at College Park (UMCP),Business
10/14/14,10,14,2014,Undergrad,University of Maryland at College Park (UMCP),Business
10/14/14,10,14,2014,Grad,University of Maryland at College Park (UMCP),Business
10/14/14,10,14,2014,Grad,University of Maryland at College Park (UMCP),Business
10/14/14,10,14,2014,Student's Family,Other,Public Health Science
10/14/14,10,14,2014,Grad,University of Maryland at Baltimore County (UMBC),Political Science
10/14/14,10,14,2014,Undergrad,University of Maryland at College Park (UMCP),Business
10/14/14,10,14,2014,Grad,University of Maryland at Baltimore (UMB),Pharmacy
10/14/14,10,14,2014,Student's Family,"University of Maryland, University College (UMUC)",Other
10/14/14,10,14,2014,Undergrad,"University of Maryland, University College (UMUC)",Business
10/14/14,10,14,2014,Undergrad,University of Maryland at College Park (UMCP),Biological Sciences
10/14/14,10,14,2014,Grad,University of Maryland at Baltimore (UMB),Pharmacy
10/14/14,10,14,2014,Grad,University of Maryland at College Park (UMCP),Biological Sciences
10/14/14,10,14,2014,Undergrad,Other,Biotechnology
10/14/14,10,14,2014,Undergrad,Other,Other
10/14/14,10,14,2014,Undergrad,University of Maryland at Baltimore County (UMBC),Social Work
10/14/14,10,14,2014,Undergrad,University of Maryland at College Park (UMCP),Criminology & Criminal Justice
10/14/14,10,14,2014,Undergrad,University of Maryland at College Park (UMCP),Computer & Information Science
10/14/14,10,14,2014,Undergrad,University of Maryland at Baltimore (UMB),Public Health Science
10/14/14,10,14,2014,Undergrad,University of Maryland at College Park (UMCP),Communication
10/14/14,10,14,2014,Grad,University of Baltimore (UB),Pharmacy
10/14/14,10,14,2014,Undergrad,University of Maryland at Baltimore County (UMBC),Social Work
10/14/14,10,14,2014,Undergrad,University of Maryland at College Park (UMCP),Biological Sciences
10/14/14,10,14,2014,Undergrad,Bowie State University,Nursing
10/14/14,10,14,2014,Student's Family,University of Maryland at College Park (UMCP),Psychology
10/13/14,10,13,2014,Undergrad,University of Maryland at Baltimore County (UMBC),Psychology
10/13/14,10,13,2014,Undergrad,"University of Maryland, University College (UMUC)",Business
10/13/14,10,13,2014,Undergrad,University of Maryland at College Park (UMCP),Biological Sciences
10/13/14,10,13,2014,Undergrad,University of Maryland at College Park (UMCP),Computer & Information Science
10/13/14,10,13,2014,Undergrad,Other,Other
10/13/14,10,13,2014,Undergrad,University of Maryland at College Park (UMCP),Public Health Science
10/13/14,10,13,2014,Undergrad,University of Maryland at Baltimore (UMB),Public Health Science
10/13/14,10,13,2014,Undergrad,University of Maryland at College Park (UMCP),Engineering
10/13/14,10,13,2014,Undergrad,University of Maryland at College Park (UMCP),Engineering
10/13/14,10,13,2014,Undergrad,"University of Maryland, University College (UMUC)",Communication
10/13/14,10,13,2014,Undergrad,University of Maryland at College Park (UMCP),Other
10/13/14,10,13,2014,Undergrad,University of Maryland at College Park (UMCP),Biological Sciences
10/13/14,10,13,2014,Undergrad,University of Maryland at College Park (UMCP),Biological Sciences
10/13/14,10,13,2014,Grad,University of Maryland at College Park (UMCP),Business
10/13/14,10,13,2014,Undergrad,University of Maryland at Baltimore (UMB),Nursing
10/13/14,10,13,2014,Undergrad,University of Maryland at College Park (UMCP),Engineering
10/13/14,10,13,2014,Undergrad,University of Maryland at College Park (UMCP),Biological Sciences
10/13/14,10,13,2014,Undergrad,University of Maryland at College Park (UMCP),Other
10/13/14,10,13,2014,Undergrad,University of Maryland at College Park (UMCP),Computer & Information Science
10/13/14,10,13,2014,Undergrad,"University of Maryland, University College (UMUC)",Business
10/13/14,10,13,2014,Undergrad,University of Maryland at College Park (UMCP),Biological Sciences
10/13/14,10,13,2014,Undergrad,University of Maryland at College Park (UMCP),Biological Sciences
10/13/14,10,13,2014,Undergrad,University of Maryland at College Park (UMCP),Biological Sciences
10/13/14,10,13,2014,Grad,University of Maryland at Baltimore County (UMBC),Computer & Information Science
10/13/14,10,13,2014,Undergrad,University of Maryland at College Park (UMCP),Biological Sciences
10/13/14,10,13,2014,Undergrad,University of Maryland at College Park (UMCP),Business
10/13/14,10,13,2014,Undergrad,University of Maryland at College Park (UMCP),Biological Sciences
10/13/14,10,13,2014,Undergrad,University of Maryland at College Park (UMCP),Communication
10/13/14,10,13,2014,Undergrad,University of Maryland at Baltimore (UMB),Nursing
10/13/14,10,13,2014,Undergrad,University of Maryland at College Park (UMCP),Communication
10/13/14,10,13,2014,Undergrad,University of Maryland at College Park (UMCP),Engineering
10/13/14,10,13,2014,Grad,University of Maryland at College Park (UMCP),Public Administration
10/13/14,10,13,2014,Undergrad,"University of Maryland, University College (UMUC)",Other
10/13/14,10,13,2014,Undergrad,"University of Maryland, University College (UMUC)",Other
10/13/14,10,13,2014,Undergrad,University of Maryland at College Park (UMCP),Criminology & Criminal Justice
10/13/14,10,13,2014,Undergrad,University of Maryland at Baltimore County (UMBC),Political Science
10/13/14,10,13,2014,Grad,University of Maryland at Baltimore (UMB),Pharmacy
10/13/14,10,13,2014,Undergrad,University of Maryland at College Park (UMCP),Public Health Science
10/13/14,10,13,2014,Grad,University of Maryland at College Park (UMCP),Education
10/13/14,10,13,2014,Grad,University of Maryland at Baltimore (UMB),Pharmacy
10/13/14,10,13,2014,Undergrad,University of Maryland at College Park (UMCP),Criminology & Criminal Justice
10/13/14,10,13,2014,Undergrad,University of Maryland at Baltimore County (UMBC),Psychology
10/13/14,10,13,2014,Grad,University of Maryland at College Park (UMCP),Business
10/13/14,10,13,2014,Grad,"University of Maryland, University College (UMUC)",Business
10/13/14,10,13,2014,Undergrad,Bowie State University,Nursing
10/13/14,10,13,2014,Staff,University of Maryland at College Park (UMCP),Political Science
10/13/14,10,13,2014,Undergrad,University of Maryland at College Park (UMCP),Computer & Information Science
10/12/14,10,12,2014,Grad,University of Maryland at Baltimore (UMB),Pharmacy
10/12/14,10,12,2014,Grad,University of Maryland at College Park (UMCP),Business
10/12/14,10,12,2014,Grad,University of Maryland at Baltimore (UMB),Pharmacy
10/12/14,10,12,2014,Grad,University of Maryland at Baltimore (UMB),Pharmacy
10/12/14,10,12,2014,Grad,University of Maryland at Baltimore (UMB),Pharmacy
10/12/14,10,12,2014,Undergrad,"University of Maryland, University College (UMUC)",Other
10/12/14,10,12,2014,Grad,University of Maryland at College Park (UMCP),Education
10/12/14,10,12,2014,Grad,Towson University,Education
10/12/14,10,12,2014,Undergrad,University of Maryland at Baltimore (UMB),Nursing
10/12/14,10,12,2014,Undergrad,"University of Maryland, University College (UMUC)",Other
10/12/14,10,12,2014,Undergrad,"University of Maryland, University College (UMUC)",Business
10/12/14,10,12,2014,Undergrad,University of Maryland at Baltimore County (UMBC),Psychology
10/12/14,10,12,2014,Undergrad,"University of Maryland, University College (UMUC)",Computer & Information Science
10/12/14,10,12,2014,Undergrad,University of Maryland at College Park (UMCP),Computer & Information Science
10/12/14,10,12,2014,Undergrad,"University of Maryland, University College (UMUC)",Other
10/12/14,10,12,2014,Undergrad,University of Maryland at Baltimore (UMB),Nursing
10/12/14,10,12,2014,Undergrad,University of Maryland at Baltimore (UMB),Nursing
10/12/14,10,12,2014,Student's Family,Other,Public Health Science
10/12/14,10,12,2014,Undergrad,University of Maryland at College Park (UMCP),Business
10/12/14,10,12,2014,Undergrad,University of Maryland at College Park (UMCP),Biological Sciences
10/12/14,10,12,2014,Undergrad,University of Maryland at College Park (UMCP),Communication
10/12/14,10,12,2014,Undergrad,University of Maryland at Baltimore County (UMBC),Biological Sciences
10/12/14,10,12,2014,Undergrad,Other,Other
10/12/14,10,12,2014,Grad,"University of Maryland, University College (UMUC)",Biotechnology
10/12/14,10,12,2014,Undergrad,University of Maryland at College Park (UMCP),Biological Sciences
10/12/14,10,12,2014,Undergrad,University of Maryland at College Park (UMCP),Engineering
10/12/14,10,12,2014,Undergrad,"University of Maryland, University College (UMUC)",Communication
10/12/14,10,12,2014,Undergrad,University of Maryland at College Park (UMCP),Communication
10/12/14,10,12,2014,Undergrad,University of Maryland at College Park (UMCP),Social Sciences
10/12/14,10,12,2014,Undergrad,University of Maryland at College Park (UMCP),Other
10/12/14,10,12,2014,Undergrad,University of Maryland at College Park (UMCP),Communication
10/12/14,10,12,2014,Grad,Other,Pharmacy
10/12/14,10,12,2014,Undergrad,University of Maryland at College Park (UMCP),Business
10/12/14,10,12,2014,Undergrad,Other,Other
10/12/14,10,12,2014,Undergrad,University of Maryland at College Park (UMCP),Public Health Science
10/12/14,10,12,2014,Undergrad,"University of Maryland, University College (UMUC)",Business
10/12/14,10,12,2014,Grad,University of Maryland at College Park (UMCP),Education
10/12/14,10,12,2014,Undergrad,University of Maryland at College Park (UMCP),Business
10/12/14,10,12,2014,Grad,University of Maryland at Baltimore (UMB),Pharmacy
10/12/14,10,12,2014,Student's Family,"University of Maryland, University College (UMUC)",Business
10/12/14,10,12,2014,Undergrad,University of Maryland at College Park (UMCP),Communication
10/12/14,10,12,2014,Undergrad,University of Maryland at College Park (UMCP),Other
10/12/14,10,12,2014,Grad,University of Maryland at Baltimore (UMB),Social Work
10/12/14,10,12,2014,Undergrad,"University of Maryland, University College (UMUC)",Business
10/12/14,10,12,2014,Undergrad,Towson University,Information Management
10/12/14,10,12,2014,Undergrad,University of Maryland at Baltimore County (UMBC),Biological Sciences
10/12/14,10,12,2014,Undergrad,University of Maryland at College Park (UMCP),Biological Sciences
10/12/14,10,12,2014,Undergrad,University of Maryland at College Park (UMCP),Biological Sciences
10/12/14,10,12,2014,Undergrad,University of Maryland at Baltimore County (UMBC),Political Science
10/12/14,10,12,2014,Staff,University of Maryland at College Park (UMCP),Political Science
10/12/14,10,12,2014,Undergrad,University of Maryland at College Park (UMCP),Communication
10/9/14,10,9,2014,Undergrad,University of Maryland at College Park (UMCP),Business
10/9/14,10,9,2014,Undergrad,University of Maryland at Baltimore (UMB),Nursing
10/9/14,10,9,2014,Undergrad,"University of Maryland, University College (UMUC)",Business
10/9/14,10,9,2014,Undergrad,University of Maryland at Baltimore County (UMBC),Political Science
10/9/14,10,9,2014,Undergrad,Other,Other
10/9/14,10,9,2014,Undergrad,"University of Maryland, University College (UMUC)",Computer & Information Science
10/9/14,10,9,2014,Undergrad,Towson University,Business
10/9/14,10,9,2014,Undergrad,University of Maryland at College Park (UMCP),Computer & Information Science
10/9/14,10,9,2014,Undergrad,University of Maryland at Baltimore County (UMBC),Psychology
10/9/14,10,9,2014,Grad,"University of Maryland, University College (UMUC)",Other
10/9/14,10,9,2014,Undergrad,"University of Maryland, University College (UMUC)",Business
10/9/14,10,9,2014,Undergrad,University of Maryland at College Park (UMCP),Biological Sciences
10/9/14,10,9,2014,Grad,University of Maryland at College Park (UMCP),Business
10/9/14,10,9,2014,Undergrad,University of Maryland at Baltimore (UMB),Nursing
10/9/14,10,9,2014,Undergrad,University of Maryland at College Park (UMCP),Engineering
10/9/14,10,9,2014,Grad,University of Maryland at College Park (UMCP),Education
10/9/14,10,9,2014,Undergrad,"University of Maryland, University College (UMUC)",Communication
10/9/14,10,9,2014,Grad,University of Maryland at College Park (UMCP),Business
10/9/14,10,9,2014,Grad,University of Maryland at Baltimore County (UMBC),Biotechnology
10/9/14,10,9,2014,Undergrad,University of Maryland at College Park (UMCP),Engineering
10/9/14,10,9,2014,Undergrad,University of Maryland at College Park (UMCP),Business
10/9/14,10,9,2014,Undergrad,University of Maryland at College Park (UMCP),Business
10/9/14,10,9,2014,Undergrad,University of Maryland at College Park (UMCP),Business
10/9/14,10,9,2014,Undergrad,University of Maryland at College Park (UMCP),Business
10/9/14,10,9,2014,Undergrad,University of Maryland at College Park (UMCP),Biological Sciences
10/9/14,10,9,2014,Undergrad,University of Maryland at College Park (UMCP),Biological Sciences
10/9/14,10,9,2014,Undergrad,University of Maryland at College Park (UMCP),Biological Sciences
10/9/14,10,9,2014,Undergrad,Other,Biological Sciences
10/9/14,10,9,2014,Undergrad,University of Maryland at Baltimore (UMB),Nursing
10/9/14,10,9,2014,Undergrad,University of Baltimore (UB),Nursing
10/9/14,10,9,2014,Grad,"University of Maryland, University College (UMUC)",Health Care Administration
10/9/14,10,9,2014,Undergrad,"University of Maryland, University College (UMUC)",Business
10/9/14,10,9,2014,Grad,University of Maryland at College Park (UMCP),Engineering
10/9/14,10,9,2014,Undergrad,University of Maryland at Baltimore County (UMBC),Psychology
10/9/14,10,9,2014,Undergrad,"University of Maryland, University College (UMUC)",Other
10/9/14,10,9,2014,Grad,University of Maryland at College Park (UMCP),Education
10/9/14,10,9,2014,Undergrad,University of Maryland at College Park (UMCP),Communication
10/9/14,10,9,2014,Undergrad,Bowie State University,Nursing
10/9/14,10,9,2014,Undergrad,University of Maryland at College Park (UMCP),Computer & Information Science
10/9/14,10,9,2014,Grad,University of Maryland at Baltimore (UMB),Pharmacy
10/9/14,10,9,2014,Undergrad,"University of Maryland, University College (UMUC)",Business
10/9/14,10,9,2014,Undergrad,University of Maryland at College Park (UMCP),Business
10/9/14,10,9,2014,Undergrad,University of Maryland at College Park (UMCP),Computer & Information Science
10/8/14,10,8,2014,Undergrad,Salisbury University,Respiratory Therapy
10/8/14,10,8,2014,Undergrad,University of Maryland at College Park (UMCP),Business
10/8/14,10,8,2014,Undergrad,University of Maryland at College Park (UMCP),Business
10/8/14,10,8,2014,Undergrad,University of Maryland at College Park (UMCP),Business
10/8/14,10,8,2014,Undergrad,University of Maryland at College Park (UMCP),Business
10/8/14,10,8,2014,Undergrad,University of Maryland at College Park (UMCP),Business
10/8/14,10,8,2014,Undergrad,University of Maryland at College Park (UMCP),Business
10/8/14,10,8,2014,Undergrad,University of Maryland at College Park (UMCP),Business
10/8/14,10,8,2014,Undergrad,University of Maryland at College Park (UMCP),Business
10/8/14,10,8,2014,Undergrad,University of Maryland at College Park (UMCP),Business
10/8/14,10,8,2014,Undergrad,"University of Maryland, University College (UMUC)",Business
10/8/14,10,8,2014,Undergrad,Other,Other
10/8/14,10,8,2014,Undergrad,University of Maryland at Baltimore County (UMBC),Psychology
10/8/14,10,8,2014,Undergrad,University of Maryland at College Park (UMCP),Business
10/8/14,10,8,2014,Undergrad,University of Maryland at College Park (UMCP),Business
10/8/14,10,8,2014,Undergrad,Other,Other
10/8/14,10,8,2014,Undergrad,University of Maryland at Baltimore (UMB),Nursing
10/8/14,10,8,2014,Undergrad,University of Maryland at Baltimore (UMB),Nursing
10/8/14,10,8,2014,Grad,University of Maryland at Baltimore (UMB),Pharmacy
10/8/14,10,8,2014,Undergrad,University of Maryland at Baltimore County (UMBC),Biological Sciences
10/8/14,10,8,2014,Undergrad,University of Maryland at College Park (UMCP),Biological Sciences
10/8/14,10,8,2014,Grad,University of Baltimore (UB),Social Work
10/8/14,10,8,2014,Undergrad,Bowie State University,Nursing
10/8/14,10,8,2014,Undergrad,Other,Other
10/8/14,10,8,2014,Undergrad,University of Maryland at College Park (UMCP),Computer & Information Science
10/8/14,10,8,2014,Grad,University of Maryland at Baltimore (UMB),Pharmacy
10/8/14,10,8,2014,Undergrad,"University of Maryland, University College (UMUC)",Business
10/8/14,10,8,2014,Grad,University of Maryland at Baltimore (UMB),Pharmacy
10/8/14,10,8,2014,Grad,University of Maryland at College Park (UMCP),Business
10/8/14,10,8,2014,Undergrad,"University of Maryland, University College (UMUC)",Business
10/8/14,10,8,2014,Undergrad,"University of Maryland, University College (UMUC)",Business
10/8/14,10,8,2014,Undergrad,University of Maryland at College Park (UMCP),Business
10/8/14,10,8,2014,Grad,University of Maryland at College Park (UMCP),Business
10/8/14,10,8,2014,Grad,University of Maryland at College Park (UMCP),Pharmacy
10/8/14,10,8,2014,Undergrad,University of Maryland at College Park (UMCP),Business
10/8/14,10,8,2014,Undergrad,University of Maryland at College Park (UMCP),Political Science
10/8/14,10,8,2014,Undergrad,University of Maryland at College Park (UMCP),Business
10/8/14,10,8,2014,Undergrad,"University of Maryland, University College (UMUC)",Business
10/8/14,10,8,2014,Undergrad,Other,Other
10/8/14,10,8,2014,Undergrad,University of Maryland at Baltimore County (UMBC),Political Science
10/8/14,10,8,2014,Undergrad,University of Maryland at College Park (UMCP),Computer & Information Science
10/8/14,10,8,2014,Undergrad,University of Maryland at College Park (UMCP),Business
10/8/14,10,8,2014,Undergrad,"University of Maryland, University College (UMUC)",Business
10/8/14,10,8,2014,Undergrad,"University of Maryland, University College (UMUC)",Other
10/8/14,10,8,2014,Undergrad,"University of Maryland, University College (UMUC)",Other
10/8/14,10,8,2014,Undergrad,University of Maryland at College Park (UMCP),Other
10/8/14,10,8,2014,Undergrad,"University of Maryland, University College (UMUC)",Other
10/8/14,10,8,2014,Undergrad,"University of Maryland, University College (UMUC)",Criminology & Criminal Justice
10/8/14,10,8,2014,Undergrad,University of Maryland at Baltimore (UMB),Nursing
10/8/14,10,8,2014,Grad,University of Maryland at College Park (UMCP),Business
10/8/14,10,8,2014,Grad,University of Maryland at College Park (UMCP),Business
10/8/14,10,8,2014,Undergrad,University of Maryland at College Park (UMCP),Biological Sciences
